"","X","id","name","copies","deck_part","deck_id","archetype"
"3165",10,42141493,"Mulcharmy Fuwalos",3,0,"fiendsmith-bystial-576496","Bystial"
"3166",11,14558128,"Ash Blossom & Joyous Spring",3,0,"fiendsmith-bystial-576496","Bystial"
"3167",12,97268402,"Effect Veiler",3,0,"fiendsmith-bystial-576496","Bystial"
"3168",13,27204311,"Nibiru, the Primal Being",3,0,"fiendsmith-bystial-576496","Bystial"
"3169",14,98567237,"Fiendsmith's Tract",2,0,"fiendsmith-bystial-576496","Bystial"
"3170",15,34090915,"Branded Regained",1,0,"fiendsmith-bystial-576496","Bystial"
"3171",16,10045474,"Infinite Impermanence",3,0,"fiendsmith-bystial-576496","Bystial"
"3172",17,99989863,"Fiendsmith in Paradise",1,0,"fiendsmith-bystial-576496","Bystial"
"3173",0,71818935,"Moon of the Closed Heaven",1,1,"fiendsmith-bystial-576496","Bystial"
"3174",1,2463794,"Fiendsmith's Requiem",2,1,"fiendsmith-bystial-576496","Bystial"
"3175",2,49867899,"Fiendsmith's Sequence",1,1,"fiendsmith-bystial-576496","Bystial"
"3176",3,32991300,"Fiendsmith's Agnumday",1,1,"fiendsmith-bystial-576496","Bystial"
"3177",4,82135803,"Fiendsmith's Desirae",2,1,"fiendsmith-bystial-576496","Bystial"
"3178",5,93860227,"Necroquip Princess",1,1,"fiendsmith-bystial-576496","Bystial"
"3179",6,35103106,"Evolzar Lars",1,1,"fiendsmith-bystial-576496","Bystial"
"3180",7,38495396,"Constellar Ptolemy M7",1,1,"fiendsmith-bystial-576496","Bystial"
"3181",8,79559912,"D/D/D Wave High King Caesar",1,1,"fiendsmith-bystial-576496","Bystial"
"3182",9,90448279,"Divine Arsenal AA-ZEUS - Sky Thunder",1,1,"fiendsmith-bystial-576496","Bystial"
"3183",10,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"fiendsmith-bystial-576496","Bystial"
"3184",11,22850702,"Chaos Angel",2,1,"fiendsmith-bystial-576496","Bystial"
"3185",0,34267821,"Artifact Lancea",3,2,"fiendsmith-bystial-576496","Bystial"
"3186",1,32909498,"Kashtira Fenrir",3,2,"fiendsmith-bystial-576496","Bystial"
"3187",2,87126721,"Mulcharmy Meowls",3,2,"fiendsmith-bystial-576496","Bystial"
"3188",3,84192580,"Mulcharmy Purulia",3,2,"fiendsmith-bystial-576496","Bystial"
"3189",4,40605147,"Solemn Strike",3,2,"fiendsmith-bystial-576496","Bystial"
"3190",0,33854624,"Bystial Magnamhut",1,0,"fiendsmith-bystial-594230","Bystial"
"3191",1,6637331,"Bystial Druiswurm",1,0,"fiendsmith-bystial-594230","Bystial"
"3192",2,72656408,"Bystial Baldrake",3,0,"fiendsmith-bystial-594230","Bystial"
"3193",3,32731036,"The Bystial Lubellion",3,0,"fiendsmith-bystial-594230","Bystial"
"3194",4,60242223,"Bystial Saronir",3,0,"fiendsmith-bystial-594230","Bystial"
"3195",5,97651498,"Fabled Lurrie",1,0,"fiendsmith-bystial-594230","Bystial"
"3196",6,60764609,"Fiendsmith Engraver",3,0,"fiendsmith-bystial-594230","Bystial"
"3197",7,28803166,"Lacrima the Crimson Tears",3,0,"fiendsmith-bystial-594230","Bystial"
"3198",8,42141493,"Mulcharmy Fuwalos",3,0,"fiendsmith-bystial-594230","Bystial"
"3199",9,27204311,"Nibiru, the Primal Being",3,0,"fiendsmith-bystial-594230","Bystial"
"3200",10,14558128,"Ash Blossom & Joyous Spring",3,0,"fiendsmith-bystial-594230","Bystial"
"3201",11,97268402,"Effect Veiler",3,0,"fiendsmith-bystial-594230","Bystial"
"3202",12,34090915,"Branded Regained",1,0,"fiendsmith-bystial-594230","Bystial"
"3203",13,98567237,"Fiendsmith's Tract",3,0,"fiendsmith-bystial-594230","Bystial"
"3204",14,89558743,"Small World",1,0,"fiendsmith-bystial-594230","Bystial"
"3205",15,25311006,"Triple Tactics Talent",1,0,"fiendsmith-bystial-594230","Bystial"
"3206",16,10045474,"Infinite Impermanence",3,0,"fiendsmith-bystial-594230","Bystial"
"3207",17,99989863,"Fiendsmith in Paradise",1,0,"fiendsmith-bystial-594230","Bystial"
"3208",0,29301450,"S:P Little Knight",1,1,"fiendsmith-bystial-594230","Bystial"
"3209",1,9839945,"Lyna the Light Charmer, Lustrous",1,1,"fiendsmith-bystial-594230","Bystial"
"3210",2,71818935,"Moon of the Closed Heaven",1,1,"fiendsmith-bystial-594230","Bystial"
"3211",3,2463794,"Fiendsmith's Requiem",2,1,"fiendsmith-bystial-594230","Bystial"
"3212",4,49867899,"Fiendsmith's Sequence",1,1,"fiendsmith-bystial-594230","Bystial"
"3213",5,32991300,"Fiendsmith's Agnumday",1,1,"fiendsmith-bystial-594230","Bystial"
"3214",6,82135803,"Fiendsmith's Desirae",2,1,"fiendsmith-bystial-594230","Bystial"
"3215",7,93860227,"Necroquip Princess",1,1,"fiendsmith-bystial-594230","Bystial"
"3216",8,38495396,"Constellar Ptolemy M7",1,1,"fiendsmith-bystial-594230","Bystial"
"3217",9,79559912,"D/D/D Wave High King Caesar",1,1,"fiendsmith-bystial-594230","Bystial"
"3218",10,90448279,"Divine Arsenal AA-ZEUS - Sky Thunder",1,1,"fiendsmith-bystial-594230","Bystial"
"3219",11,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"fiendsmith-bystial-594230","Bystial"
"3220",12,22850702,"Chaos Angel",1,1,"fiendsmith-bystial-594230","Bystial"
"3221",0,34267821,"Artifact Lancea",3,2,"fiendsmith-bystial-594230","Bystial"
"3222",1,87126721,"Mulcharmy Meowls",3,2,"fiendsmith-bystial-594230","Bystial"
"3223",2,84192580,"Mulcharmy Purulia",3,2,"fiendsmith-bystial-594230","Bystial"
"3224",3,18144507,"Harpie's Feather Duster",1,2,"fiendsmith-bystial-594230","Bystial"
"3225",4,14532163,"Lightning Storm",2,2,"fiendsmith-bystial-594230","Bystial"
"3226",5,40605147,"Solemn Strike",3,2,"fiendsmith-bystial-594230","Bystial"
"3227",0,32731036,"The Bystial Lubellion",2,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3228",1,68304193,"Kashtira Unicorn",2,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3229",2,32909498,"Kashtira Fenrir",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3230",3,6637331,"Bystial Druiswurm",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3231",4,33854624,"Bystial Magnamhut",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3232",5,72656408,"Bystial Baldrake",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3233",6,60764609,"Fiendsmith Engraver",3,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3234",7,28803166,"Lacrima the Crimson Tears",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3235",8,42141493,"Mulcharmy Fuwalos",3,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3236",9,96676583,"Maliss P Chessy Cat",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3237",10,69272449,"Maliss P White Rabbit",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3238",11,32061192,"Maliss P Dormouse",2,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3239",12,14558127,"Ash Blossom & Joyous Spring",3,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3240",13,97651498,"Fabled Lurrie",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3241",14,94145021,"Droll & Lock Bird",3,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3242",15,25311006,"Triple Tactics Talent",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3243",16,35269904,"Triple Tactics Thrust",2,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3244",17,73628505,"Terraforming",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3245",18,75500286,"Gold Sarcophagus",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3246",19,98567237,"Fiendsmith's Tract",2,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3247",20,24299458,"Forbidden Droplet",3,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3248",21,34090915,"Branded Regained",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3249",22,69540484,"Kashtira Birth",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3250",23,68337209,"Maliss in Underground",2,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3251",24,71832012,"Pressured Planet Wraitsoth",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3252",25,10045474,"Infinite Impermanence",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3253",26,20726052,"Maliss C GWC-06",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3254",27,94722358,"Maliss C MTP-07",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3255",28,99989863,"Fiendsmith in Paradise",1,0,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3256",0,82135803,"Fiendsmith's Desirae",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3257",1,93860227,"Necroquip Princess",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3258",2,4731783,"A Bao A Qu, the Lightless Shadow",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3259",3,86066372,"Accesscode Talker",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3260",4,21848500,"Maliss Q Hearts Crypter",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3261",5,68059897,"Maliss Q Red Ransom",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3262",6,95454996,"Maliss Q White Binder",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3263",7,8264361,"Dharc the Dark Charmer, Gloomy",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3264",8,29301450,"S:P Little Knight",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3265",9,49867899,"Fiendsmith's Sequence",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3266",10,71818935,"Moon of the Closed Heaven",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3267",11,9763474,"Haggard Lizardose",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3268",12,65741786,"I:P Masquerena",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3269",13,2463794,"Fiendsmith's Requiem",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3270",14,24842059,"Linguriboh",1,1,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3271",0,34267821,"Artifact Lancea",3,2,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3272",1,84192580,"Mulcharmy Purulia",3,2,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3273",2,14532163,"Lightning Storm",2,2,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3274",3,18144506,"Harpie's Feather Duster",1,2,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3275",4,24224830,"Called by the Grave",1,2,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3276",5,35480699,"Book of Eclipse",3,2,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3277",6,12444060,"Artifact Sanctum",1,2,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3278",7,31849106,"Different Dimension Ground",1,2,"fiendsmith-bystial-kashtira-maliss-595165","Maliss"
"3279",0,63198739,"Primite Dragon Ether Beryl",3,0,"fiendsmith-bystial-primite-564426","Primite"
"3280",1,43096270,"Alexandrite Dragon",1,0,"fiendsmith-bystial-primite-564426","Primite"
"3281",2,3557275,"White Duston",1,0,"fiendsmith-bystial-primite-564426","Primite"
"3282",3,97651498,"Fabled Lurrie",1,0,"fiendsmith-bystial-primite-564426","Primite"
"3283",4,28803166,"Lacrima the Crimson Tears",1,0,"fiendsmith-bystial-primite-564426","Primite"
"3284",5,60764609,"Fiendsmith Engraver",3,0,"fiendsmith-bystial-primite-564426","Primite"
"3285",6,60242223,"Bystial Saronir",1,0,"fiendsmith-bystial-primite-564426","Primite"
"3286",7,6637331,"Bystial Druiswurm",3,0,"fiendsmith-bystial-primite-564426","Primite"
"3287",8,33854624,"Bystial Magnamhut",1,0,"fiendsmith-bystial-primite-564426","Primite"
"3288",9,72656408,"Bystial Baldrake",3,0,"fiendsmith-bystial-primite-564426","Primite"
"3289",10,32731036,"The Bystial Lubellion",3,0,"fiendsmith-bystial-primite-564426","Primite"
"3290",11,42141493,"Mulcharmy Fuwalos",3,0,"fiendsmith-bystial-primite-564426","Primite"
"3291",12,14558128,"Ash Blossom & Joyous Spring",3,0,"fiendsmith-bystial-primite-564426","Primite"
"3292",13,97268402,"Effect Veiler",3,0,"fiendsmith-bystial-primite-564426","Primite"
"3293",14,27204311,"Nibiru, the Primal Being",3,0,"fiendsmith-bystial-primite-564426","Primite"
"3294",15,56506740,"Primite Lordly Lode",3,0,"fiendsmith-bystial-primite-564426","Primite"
"3295",16,29095457,"Primite Drillbeam",1,0,"fiendsmith-bystial-primite-564426","Primite"
"3296",17,92501449,"Primite Roar",1,0,"fiendsmith-bystial-primite-564426","Primite"
"3297",18,98567237,"Fiendsmith's Tract",2,0,"fiendsmith-bystial-primite-564426","Primite"
"3298",19,34090915,"Branded Regained",1,0,"fiendsmith-bystial-primite-564426","Primite"
"3299",20,99989863,"Fiendsmith in Paradise",1,0,"fiendsmith-bystial-primite-564426","Primite"
"3300",0,73539069,"Striker Dragon",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3301",1,24361622,"Hieratic Seal of the Heavenly Spheres",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3302",2,29301450,"S:P Little Knight",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3303",3,71818935,"Moon of the Closed Heaven",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3304",4,2463794,"Fiendsmith's Requiem",2,1,"fiendsmith-bystial-primite-564426","Primite"
"3305",5,49867899,"Fiendsmith's Sequence",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3306",6,32991300,"Fiendsmith's Agnumday",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3307",7,82135803,"Fiendsmith's Desirae",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3308",8,93860227,"Necroquip Princess",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3309",9,79559912,"D/D/D Wave High King Caesar",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3310",10,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3311",11,38495396,"Constellar Ptolemy M7",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3312",12,21044178,"Abyss Dweller",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3313",13,22850702,"Chaos Angel",1,1,"fiendsmith-bystial-primite-564426","Primite"
"3314",0,34267821,"Artifact Lancea",3,2,"fiendsmith-bystial-primite-564426","Primite"
"3315",1,87126721,"Mulcharmy Meowls",3,2,"fiendsmith-bystial-primite-564426","Primite"
"3316",2,84192580,"Mulcharmy Purulia",2,2,"fiendsmith-bystial-primite-564426","Primite"
"3317",3,94145021,"Droll & Lock Bird",3,2,"fiendsmith-bystial-primite-564426","Primite"
"3318",4,40605147,"Solemn Strike",3,2,"fiendsmith-bystial-primite-564426","Primite"
"3319",5,41488249,"Primite Howl",1,2,"fiendsmith-bystial-primite-564426","Primite"
"3320",0,15005145,"Centur-Ion Primera",3,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3321",1,42493140,"Centur-Ion Trudea",3,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3322",2,96030710,"Centur-Ion Atrii",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3323",3,97698279,"Centur-Ion Gargoyle II",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3324",4,60764609,"Fiendsmith Engraver",2,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3325",5,28803166,"Lacrima the Crimson Tears",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3326",6,97651498,"Fabled Lurrie",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3327",7,14558128,"Ash Blossom & Joyous Spring",3,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3328",8,94145021,"Droll & Lock Bird",3,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3329",9,97268402,"Effect Veiler",2,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3330",10,59438930,"Ghost Ogre & Snow Rabbit",2,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3331",11,33854624,"Bystial Magnamhut",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3332",12,6637331,"Bystial Druiswurm",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3333",13,72656408,"Bystial Baldrake",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3334",14,98396890,"Vision Resonator",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3335",15,41371602,"Stand Up Centur-Ion!",3,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3336",16,77765207,"Emblema Oath",3,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3337",17,92907248,"Wake Up Centur-Ion!",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3338",18,98567237,"Fiendsmith's Tract",2,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3339",19,98173209,"Crimson Gaia",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3340",20,73628505,"Terraforming",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3341",21,24224830,"Called by the Grave",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3342",22,10045474,"Infinite Impermanence",3,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3343",23,40155014,"Centur-Ion Phalanx",1,0,"fiendsmith-centur-ion-549953","Centur-Ion"
"3344",0,8841431,"Centur-Ion Primera Primus",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3345",1,15982593,"Centur-Ion Legatia",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3346",2,71858682,"Centur-Ion Auxila",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3347",3,22850702,"Chaos Angel",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3348",4,63436931,"Crimson Dragon",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3349",5,21123811,"Cosmic Blazar Dragon",2,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3350",6,29301450,"S:P Little Knight",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3351",7,71818935,"Moon of the Closed Heaven",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3352",8,2463794,"Fiendsmith's Requiem",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3353",9,49867899,"Fiendsmith's Sequence",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3354",10,32991300,"Fiendsmith's Agnumday",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3355",11,82135803,"Fiendsmith's Desirae",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3356",12,93860227,"Necroquip Princess",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3357",13,28143384,"Aerial Eater",1,1,"fiendsmith-centur-ion-549953","Centur-Ion"
"3358",0,46502744,"Retaliating ""C""",3,2,"fiendsmith-centur-ion-549953","Centur-Ion"
"3359",1,42141493,"Mulcharmy Fuwalos",3,2,"fiendsmith-centur-ion-549953","Centur-Ion"
"3360",2,60643554,"Ghost Sister & Spooky Dogwood",3,2,"fiendsmith-centur-ion-549953","Centur-Ion"
"3361",3,52038441,"Ghost Mourner & Moonlit Chill",1,2,"fiendsmith-centur-ion-549953","Centur-Ion"
"3362",4,8267140,"Cosmic Cyclone",2,2,"fiendsmith-centur-ion-549953","Centur-Ion"
"3363",5,1149109,"Deck Lockdown",3,2,"fiendsmith-centur-ion-549953","Centur-Ion"
"3364",0,61980241,"Elzette of the White Forest",3,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3365",1,25592142,"Astellar of the White Forest",3,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3366",2,24779554,"Rucia of the White Forest",1,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3367",3,98385955,"Silvy of the White Forest",3,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3368",4,15005145,"Centur-Ion Primera",1,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3369",5,42493140,"Centur-Ion Trudea",1,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3370",6,97698279,"Centur-Ion Gargoyle II",1,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3371",7,60764609,"Fiendsmith Engraver",2,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3372",8,28803166,"Lacrima the Crimson Tears",1,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3373",9,42141493,"Mulcharmy Fuwalos",3,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3374",10,14558128,"Ash Blossom & Joyous Spring",3,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3375",11,99289828,"Tales of the White Forest",2,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3376",12,41371602,"Stand Up Centur-Ion!",2,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3377",13,77765207,"Emblema Oath",1,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3378",14,92907248,"Wake Up Centur-Ion!",1,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3379",15,35552985,"Fiendsmith's Sanct",1,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
"3380",16,54261514,"Final Bringer of the End Times",3,0,"fiendsmith-centur-ion-white-forest-544324","White Forest"
